country,state,customer_id,phone,country_code,file_name,ingest_timestamp,region
United Kingdom,ENG,CUST000000000663,Not Available,GB,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,England
United Kingdom,NIR,CUST000000000664,Not Available,GB,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,Northern Ireland
India,GJ,CUST000000000665,919559035248.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,West
India,MH,CUST000000000666,916589543111.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,West
India,UP,CUST000000000667,916498718453.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,North
United States,NY,CUST000000000668,Not Available,US,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,NorthEast
India,GJ,CUST000000000669,919729491836.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,West
United Arab Emirates,AUH,CUST000000000670,9718178772185.0,AE,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,Abu Dhabi
India,RJ,CUST000000000671,Not Available,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,West
India,MH,CUST000000000672,918757590778.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,West
United Kingdom,ENG,CUST000000000673,449163229711.0,GB,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,England
India,TN,CUST000000000674,916910773142.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,South
India,RJ,CUST000000000675,916655838650.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,West
India,WB,CUST000000000676,916637079158.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,North
United Arab Emirates,DU,CUST000000000677,9716732790965.0,AE,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,Dubai
Singapore,SG,CUST000000000678,658215462158.0,SG,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,Singapore
Canada,ON,CUST000000000679,16416169206.0,CA,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,East
United States,IL,CUST000000000680,17877184703.0,US,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,Other
India,RJ,CUST000000000681,919469120474.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,West
India,UP,CUST000000000682,918295375985.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,North
Singapore,SG,CUST000000000683,658851895428.0,SG,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,Singapore
India,KA,CUST000000000684,919793105668.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,South
India,DL,CUST000000000685,917467093763.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,North
United States,IL,CUST000000000686,Not Available,US,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,Other
India,MH,CUST000000000687,917166969870.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,West
Singapore,SG,CUST000000000688,657131632345.0,SG,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,Singapore
India,KL,CUST000000000689,919398933107.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,South
India,WB,CUST000000000690,919464411838.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,North
India,MH,CUST000000000691,916424693625.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,West
India,KA,CUST000000000692,919493390298.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,South
United Arab Emirates,DU,CUST000000000693,9719473436198.0,AE,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,Dubai
India,TS,CUST000000000694,916125118732.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,South
India,TN,CUST000000000695,916055395291.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,South
United States,NY,CUST000000000696,19055551222.0,US,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,NorthEast
Singapore,SG,CUST000000000697,656272533677.0,SG,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,Singapore
India,DL,CUST000000000698,918980891506.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,North
United Kingdom,ENG,CUST000000000699,447830575537.0,GB,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,England
United Arab Emirates,SHJ,CUST000000000700,9717581744750.0,AE,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,Sharjah
India,TN,CUST000000000701,919080149149.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,South
India,WB,CUST000000000702,917272131158.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,North
United Arab Emirates,SHJ,CUST000000000703,Not Available,AE,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,Sharjah
India,TN,CUST000000000704,919092665860.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,South
India,TS,CUST000000000705,917018918038.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,South
Canada,QC,CUST000000000706,17211944925.0,CA,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,East
India,TN,CUST000000000707,916522378716.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,South
India,MH,CUST000000000708,919897259540.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,West
India,TN,CUST000000000709,918112406301.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,South
India,DL,CUST000000000710,918943692339.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,North
India,WB,CUST000000000711,916973538984.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,North
United Kingdom,NIR,CUST000000000712,448293256039.0,GB,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,Northern Ireland
India,KL,CUST000000000713,919580793946.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,South
United States,TX,CUST000000000714,18650267045.0,US,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,South
India,MH,CUST000000000715,919541891184.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,West
India,KA,CUST000000000716,917310921710.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,South
United Kingdom,NIR,CUST000000000717,447499523283.0,GB,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,Northern Ireland
India,UP,CUST000000000718,919160432570.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,North
India,KA,CUST000000000719,918453196941.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,South
India,UP,CUST000000000720,917148056293.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,North
India,RJ,CUST000000000721,918253855662.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,West
India,GJ,CUST000000000722,918680815082.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,West
Singapore,SG,CUST000000000723,657629810014.0,SG,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,Singapore
India,RJ,CUST000000000724,916780336831.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,West
India,TN,CUST000000000725,917448575722.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,South
United Kingdom,SCT,CUST000000000726,449932900882.0,GB,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,Scotland
India,RJ,CUST000000000727,917778361240.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,West
India,MH,CUST000000000728,917653725861.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,West
Canada,AB,CUST000000000729,17907893651.0,CA,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,West
United Kingdom,SCT,CUST000000000730,449750454327.0,GB,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,Scotland
Canada,QC,CUST000000000731,18800485720.0,CA,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,East
India,MH,CUST000000000732,916187184117.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,West
India,DL,CUST000000000733,917622940465.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,North
United States,TX,CUST000000000734,16382959609.0,US,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,South
India,WB,CUST000000000735,916119002903.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,North
Australia,QLD,CUST000000000736,Not Available,AU,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,NorthEast
United Kingdom,SCT,CUST000000000737,449676504542.0,GB,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,Scotland
India,TN,CUST000000000738,Not Available,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,South
India,KA,CUST000000000739,918598986778.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,South
United States,FL,CUST000000000740,18558909177.0,US,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,South
United States,WA,CUST000000000741,16370363355.0,US,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,Other
United Arab Emirates,AUH,CUST000000000742,Not Available,AE,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,Abu Dhabi
India,UP,CUST000000000743,916140406060.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,North
India,KL,CUST000000000744,917438549111.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,South
India,TS,CUST000000000745,917369390150.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,South
United Arab Emirates,DU,CUST000000000746,Not Available,AE,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,Dubai
India,GJ,CUST000000000747,916955666872.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,West
United States,NJ,CUST000000000748,Not Available,US,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,NorthEast
India,RJ,CUST000000000749,917149231627.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,West
India,MH,CUST000000000750,917293116645.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,West
Canada,BC,CUST000000000751,Not Available,CA,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,West
India,RJ,CUST000000000752,918808065162.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,West
United States,WA,CUST000000000753,17404515548.0,US,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,Other
Canada,AB,CUST000000000754,17261344410.0,CA,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,West
India,UP,CUST000000000755,919680451839.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,North
United Kingdom,ENG,CUST000000000756,446730567745.0,GB,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,England
India,KA,CUST000000000757,917910113471.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,South
United Arab Emirates,SHJ,CUST000000000758,9718102852596.0,AE,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,Sharjah
United States,NJ,CUST000000000759,18402681232.0,US,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,NorthEast
India,GJ,CUST000000000760,918104289087.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,West
India,KL,CUST000000000761,918482992595.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,South
India,TS,CUST000000000762,916812541302.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,South
India,WB,CUST000000000763,917617223500.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,North
United Kingdom,NIR,CUST000000000764,449561437414.0,GB,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,Northern Ireland
United States,FL,CUST000000000765,16367748458.0,US,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,South
Canada,BC,CUST000000000766,17389711925.0,CA,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,West
United States,IL,CUST000000000767,Not Available,US,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,Other
United Kingdom,SCT,CUST000000000768,Not Available,GB,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,Scotland
United Arab Emirates,SHJ,CUST000000000769,9716623493019.0,AE,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,Sharjah
India,TN,CUST000000000770,916467205836.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,South
Australia,QLD,CUST000000000771,617738427644.0,AU,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,NorthEast
Australia,WA,CUST000000000772,619523270117.0,AU,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,West
Canada,AB,CUST000000000773,18181508398.0,CA,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,West
India,RJ,CUST000000000774,917100117196.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,West
United States,NY,CUST000000000775,19952705091.0,US,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,NorthEast
India,TS,CUST000000000776,916624867490.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,South
United States,NY,CUST000000000777,19562255811.0,US,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,NorthEast
India,TS,CUST000000000778,917964982823.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,South
United Arab Emirates,AUH,CUST000000000779,9718442803536.0,AE,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,Abu Dhabi
Australia,VIC,CUST000000000780,618711769969.0,AU,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,SouthEast
India,MH,CUST000000000781,Not Available,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,West
Canada,QC,CUST000000000782,17433186008.0,CA,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,East
United Kingdom,ENG,CUST000000000783,446309174888.0,GB,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,England
India,KA,CUST000000000784,Not Available,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,South
Australia,QLD,CUST000000000785,616242556438.0,AU,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,NorthEast
United Arab Emirates,DU,CUST000000000786,9717314420505.0,AE,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,Dubai
United States,FL,CUST000000000787,17770960359.0,US,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,South
India,UP,CUST000000000788,Not Available,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,North
Canada,QC,CUST000000000789,16797651800.0,CA,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,East
India,KA,CUST000000000790,919706769568.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,South
India,WB,CUST000000000791,916093276145.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,North
India,WB,CUST000000000792,917731602705.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,North
India,WB,CUST000000000793,916698589841.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,North
India,WB,CUST000000000794,918548238886.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,North
India,DL,CUST000000000795,917581353943.0,IN,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,North
Canada,ON,CUST000000000796,19712886623.0,CA,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,East
United States,CA,CUST000000000797,16859038039.0,US,dbfs:/Volumes/ecommerce/source_data/raw/customers/customers.csv,2026-09-09T23:35:09.196Z,West
